id,admin_level,admin_type,code,name_vi,name_en,parent_province_code,parent_district_id,slug,tokens,postal_codes,official_code,area_km2,population,source,last_updated_utc
VN.commune.08848,commune,xa,08848,Xuân Lũng,,25,,xuan-lung,Xuan Lung;xuan lung;xl,,08848,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08866,commune,xa,08866,Hy Cương,,25,,hy-cuong,Hy Cuong;hy cuong;hc,,08866,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08869,commune,xa,08869,Phùng Nguyên,,25,,phung-nguyen,Phung Nguyen;phung nguyen;pn,,08869,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08872,commune,xa,08872,Bản Nguyên,,25,,ban-nguyen,Ban Nguyen;ban nguyen;bn,,08872,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08896,commune,xa,08896,Thanh Sơn,,25,,thanh-son,Thanh Son;thanh son;s,,08896,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08905,commune,xa,08905,Thu Cúc,,25,,thu-cuc,Thu Cuc;thu cuc;tc,,08905,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08911,commune,xa,08911,Lai Đồng,,25,,lai-dong,Lai Dong;lai dong;ld,,08911,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08914,commune,xa,08914,Tân Son,,25,,tan-son,Tan Son;tan son;ts,,08914,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08923,commune,xa,08923,Võ Miếu,,25,,vo-mieu,Vo Mieu;vo mieu;vm,,08923,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08935,commune,xa,08935,Xuân Đài,,25,,xuan-dai,Xuan Dai;xuan dai;xd,,08935,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08944,commune,xa,08944,Minh Đài,,25,,minh-dai,Minh Dai;minh dai;md,,08944,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08950,commune,xa,08950,Văn Miếu,,25,,van-mieu,Van Mieu;van mieu;vm,,08950,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.08971,commune,xa,08971,Cự Đồng,,25,,cu-dong,Cu Dong;cu dong;cd,,08971,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09025,commune,xa,09025,Long Cốc,,25,,long-coc,Long Coc;long coc;lc,,09025,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09040,commune,xa,09040,Hương Cần,,25,,huong-can,Huong Can;huong can;hc,,09040,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09043,commune,xa,09043,Khả Củu,,25,,kha-cuu,Kha Cuu;kha cuu;kc,,09043,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09052,commune,xa,09052,Yên Sơn,,25,,yen-son,Yen Son;yen son;ys,,09052,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09064,commune,xa,09064,Đào Xá,,25,,dao-xa,Dao Xa;dao xa;d,,09064,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09076,commune,xa,09076,Thanh Thủy,,25,,thanh-thuy,Thanh Thuy;thanh thuy;t,,09076,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09079,commune,xa,09079,Tu Vũ,,25,,tu-vu,Tu Vu;tu vu;tv,,09079,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09100,commune,xa,09100,Lập Thạch,,25,,lap-thach,Lap Thach;lap thach;lt,,09100,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09106,commune,xa,09106,Hợp Lý,,25,,hop-ly,Hop Ly;hop ly;hl,,09106,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09112,commune,xa,09112,Yên Lãng,,25,,yen-lang,Yen Lang;yen lang;yl,,09112,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.09154,commune,xa,09154,Hải Lựu,,25,,hai-luu,Hai Luu;hai luu;hl,,09154,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11407,commune,phuong,11407,Thành Đông,,31,,thanh-dong,Thanh Dong;thanh dong;d,,11407,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11411,commune,phuong,11411,Hải Dương,,31,,hai-duong,Hai Duong;hai duong;hd,,11411,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11413,commune,phuong,11413,Lê Thanh Nghị,,31,,le-thanh-nghi,Le Thanh Nghi;le thanh nghi;ln,,11413,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11443,commune,phuong,11443,Tân Hưng,,31,,tan-hung,Tan Hung;tan hung;th,,11443,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11446,commune,phuong,11446,Việt Hòa,,31,,viet-hoa,Viet Hoa;viet hoa;vh,,11446,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11455,commune,phuong,11455,Chí Linh,,31,,chi-linh,Chi Linh;chi linh;cl,,11455,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11473,commune,phuong,11473,Chu Văn An,,31,,chu-van-an,Chu Van An;chu van an;cva,,11473,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11488,commune,phuong,11488,Nguyễn Trãi,,31,,nguyen-trai,Nguyen Trai;nguyen trai;nt,,11488,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11506,commune,phuong,11506,Trần Hưng Đạo,,31,,tran-hung-dao,Tran Hung Dao;tran hung dao;thd,,11506,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11533,commune,phuong,11533,Trần Nhân Tông,,31,,tran-nhan-tong,Tran Nhan Tong;tran nhan tong;tnt,,11533,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11542,commune,phuong,11542,Lê Đại Hành.,,31,,le-dai-hanh,Le Dai Hanh.;le dai hanh;ldh,,11542,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11557,commune,phuong,11557,Ái Quốc,,31,,ai-quoc,Ai Quoc;ai quoc;aq,,11557,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11560,commune,phuong,11560,Kinh Môn,,31,,kinh-mon,Kinh Mon;kinh mon;km,,11560,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11581,commune,phuong,11581,Bắc An Phụ,,31,,bac-an-phu,Bac An Phu;bac an phu;bap,,11581,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11593,commune,phuong,11593,Nhị Chiểu,,31,,nhi-chieu,Nhi Chieu;nhi chieu;nc,,11593,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11602,commune,phuong,11602,Phạm Sư Mạnh,,31,,pham-su-manh,Pham Su Manh;pham su manh;psm,,11602,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11617,commune,phuong,11617,Trần Liễu,,31,,tran-lieu,Tran Lieu;tran lieu;tl,,11617,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11689,commune,phuong,11689,Nguyễn Đại Năng,,31,,nguyen-dai-nang,Nguyen Dai Nang;nguyen dai nang;ndn,,11689,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11692,commune,phuong,11692,Nam Đồng,,31,,nam-dong,Nam Dong;nam dong;nd,,11692,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11737,commune,phuong,11737,Tứ Minh,,31,,tu-minh,Tu Minh;tu minh;tm,,11737,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10606,commune,phuong,10606,Thạch Khôi,,31,,thach-khoi,Thach Khoi;thach khoi;tk,,10606,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10615,commune,phuong,10615,Hồng Bảng,,31,,hong-bang,Hong Bang;hong bang;hb,,10615,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10633,commune,phuong,10633,Ngô Quyền,,31,,ngo-quyen,Ngo Quyen;ngo quyen;nq,,10633,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10642,commune,phuong,10642,Gia Viên,,31,,gia-vien,Gia Vien;gia vien;gv,,10642,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10645,commune,phuong,10645,Lê Chân,,31,,le-chan,Le Chan;le chan;lc,,10645,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10792,commune,phuong,10792,An Biên,,31,,an-bien,An Bien;an bien;ab,,10792,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10804,commune,phuong,10804,Đông Hải,,31,,dong-hai,Dong Hai;dong hai;dh,,10804,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10813,commune,phuong,10813,Hải An,,31,,hai-an,Hai An;hai an;ha,,10813,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10816,commune,phuong,10816,Kiến An,,31,,kien-an,Kien An;kien an;ka,,10816,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10843,commune,phuong,10843,Phù Liễn,,31,,phu-lien,Phu Lien;phu lien;pl,,10843,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10846,commune,phuong,10846,Đồ Son,,31,,do-son,Do Son;do son;ds,,10846,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10882,commune,phuong,10882,Bạch Đằng,,31,,bach-dang,Bach Dang;bach dang;bd,,10882,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10888,commune,phuong,10888,Lưu Kiếm,,31,,luu-kiem,Luu Kiem;luu kiem;lk,,10888,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10903,commune,phuong,10903,Lê Ích Mộc,,31,,le-ich-moc,Le Ich Moc;le ich moc;lim,,10903,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10909,commune,phuong,10909,Hòa Bình,,31,,hoa-binh,Hoa Binh;hoa binh;hb,,10909,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10930,commune,phuong,10930,Nam Triệu,,31,,nam-trieu,Nam Trieu;nam trieu;nt,,10930,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10945,commune,phuong,10945,Thiên Hương,,31,,thien-huong,Thien Huong;thien huong;th,,10945,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10966,commune,phuong,10966,Thủy Nguyên,,31,,thuy-nguyen,Thuy Nguyen;thuy nguyen;tn,,10966,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10972,commune,phuong,10972,An Dương,,31,,an-duong,An Duong;an duong;ad,,10972,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10993,commune,phuong,10993,An Phong,,31,,an-phong,An Phong;an phong;ap,,10993,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10999,commune,phuong,10999,Hồng An,,31,,hong-an,Hong An;hong an;ha,,10999,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11020,commune,phuong,11020,An Hải,,31,,an-hai,An Hai;an hai;ah,,11020,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11050,commune,phuong,11050,Hưng Đạo,,31,,hung-dao,Hung Dao;hung dao;hd,,11050,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11065,commune,phuong,11065,Dương Kinh,,31,,duong-kinh,Duong Kinh;duong kinh;dk,,11065,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11074,commune,phuong,11074,Nam Đồ Sơn,,31,,nam-do-son,Nam Do Son;nam do son;nds,,11074,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11086,commune,xa,11086,Nam Sách,,31,,nam-sach,Nam Sach;nam sach;ns,,11086,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11113,commune,xa,11113,Hợp Tiến,,31,,hop-tien,Hop Tien;hop tien;ht,,11113,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11131,commune,xa,11131,Trần Phú,,31,,tran-phu,Tran Phu;tran phu;tp,,11131,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11140,commune,xa,11140,Thái Tân,,31,,thai-tan,Thai Tan;thai tan;tt,,11140,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11146,commune,xa,11146,An Phú,,31,,an-phu,An Phu;an phu;ap,,11146,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11164,commune,xa,11164,Nam An Phụ,,31,,nam-an-phu,Nam An Phu;nam an phu;nap,,11164,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11167,commune,xa,11167,Phú Thái,,31,,phu-thai,Phu Thai;phu thai;pt,,11167,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11203,commune,xa,11203,Lai Khê,,31,,lai-khe,Lai Khe;lai khe;lk,,11203,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11218,commune,xa,11218,An Thành,,31,,an-thanh,An Thanh;an thanh;a,,11218,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11224,commune,xa,11224,Kim Thành,,31,,kim-thanh,Kim Thanh;kim thanh;k,,11224,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11239,commune,xa,11239,Thanh Hà,,31,,thanh-ha,Thanh Ha;thanh ha;h,,11239,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11242,commune,xa,11242,Hà Bắc,,31,,ha-bac,Ha Bac;ha bac;hb,,11242,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11254,commune,xa,11254,Hà Nam,,31,,ha-nam,Ha Nam;ha nam;hn,,11254,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11257,commune,xa,11257,Hà Tây,,31,,ha-tay,Ha Tay;ha tay;ht,,11257,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11284,commune,xa,11284,Hà Đông,,31,,ha-dong,Ha Dong;ha dong;hd,,11284,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11503,commune,xa,11503,Cẩm Giang,,31,,cam-giang,Cam Giang;cam giang;cg,,11503,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11629,commune,xa,11629,Cẩm Giàng,,31,,cam-giang,Cam Giang;cam giang;cg,,11629,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11635,commune,xa,11635,Tuệ Tĩnh,,31,,tue-tinh,Tue Tinh;tue tinh;t,,11635,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11647,commune,xa,11647,Mao Điền,,31,,mao-dien,Mao Dien;mao dien;md,,11647,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11668,commune,xa,11668,Kẻ Sặt,,31,,ke-sat,Ke Sat;ke sat;ks,,11668,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11674,commune,xa,11674,Bình Giang,,31,,binh-giang,Binh Giang;binh giang;bg,,11674,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11680,commune,xa,11680,Đường An,,31,,duong-an,Duong An;duong an;da,,11680,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11713,commune,xa,11713,Thượng Hồng,,31,,thuong-hong,Thuong Hong;thuong hong;th,,11713,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11725,commune,xa,11725,Gia Lộc,,31,,gia-loc,Gia Loc;gia loc;gl,,11725,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11728,commune,xa,11728,Yết Kiêu,,31,,yet-kieu,Yet Kieu;yet kieu;yk,,11728,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11749,commune,xa,11749,Gia Phúc,,31,,gia-phuc,Gia Phuc;gia phuc;gp,,11749,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11755,commune,xa,11755,Trường Tân,,31,,truong-tan,Truong Tan;truong tan;tt,,11755,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11761,commune,xa,11761,Tứ Kỳ,,31,,tu-ky,Tu Ky;tu ky;tk,,11761,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11779,commune,xa,11779,Đại Son,,31,,dai-son,Dai Son;dai son;ds,,11779,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11791,commune,xa,11791,Tân Kỳ,,31,,tan-ky,Tan Ky;tan ky;tk,,11791,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11806,commune,xa,11806,Chí Minh,,31,,chi-minh,Chi Minh;chi minh;cm,,11806,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11809,commune,xa,11809,Lạc Phượng,,31,,lac-phuong,Lac Phuong;lac phuong;l,,11809,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11824,commune,xa,11824,Nguyên Giáp,,31,,nguyen-giap,Nguyen Giap;nguyen giap;ng,,11824,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11836,commune,xa,11836,Vĩnh Lại,,31,,vinh-lai,Vinh Lai;vinh lai;vl,,11836,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11842,commune,xa,11842,Tân An,,31,,tan-an,Tan An;tan an;ta,,11842,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11848,commune,xa,11848,Ninh Giang,,31,,ninh-giang,Ninh Giang;ninh giang;ng,,11848,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11875,commune,xa,11875,Hồng Châu,,31,,hong-chau,Hong Chau;hong chau;hc,,11875,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11887,commune,xa,11887,Khúc Thừa Dụ,,31,,khuc-thua-du,Khuc Thua Du;khuc thua du;ktd,,11887,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11911,commune,xa,11911,Thanh Miện,,31,,thanh-mien,Thanh Mien;thanh mien;m,,11911,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11914,commune,xa,11914,Nguyễn Lương Bằng,,31,,nguyen-luong-bang,Nguyen Luong Bang;nguyen luong bang;nlb,,11914,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.11948,commune,xa,11948,Bắc Thanh Miện,,31,,bac-thanh-mien,Bac Thanh Mien;bac thanh mien;bm,,11948,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.12166,commune,phuong,12166,Phố Hiến,,33,,pho-hien,Pho Hien;pho hien;h,,12166,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.12184,commune,phuong,12184,Hồng Châu,,33,,hong-chau,Hong Chau;hong chau;hc,,12184,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.12196,commune,phuong,12196,Sơn Nam,,33,,son-nam,Son Nam;son nam;sn,,12196,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.12205,commune,phuong,12205,Mỹ Hào,,33,,my-hao,My Hao;my hao;mh,,12205,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.12223,commune,phuong,12223,Thượng Hồng,,33,,thuong-hong,Thuong Hong;thuong hong;th,,12223,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
